Target10.162.t1_FOR	Target10.162.t1_REV
Target14.14257.t0_FOR	Target14.14257.t0_REV
Target14.1562.t0_FOR	Target14.1562.t0_REV
Target14.15661.t1_FOR	Target14.15661.t1_REV
Target14.3424.t1_FOR	Target14.3424.t1_REV
Target14.4199.t0_FOR	Target14.4199.t0_REV
Target14.6624.t1_FOR	Target14.6624.t1_REV
Target14.8225.t0_FOR	Target14.8225.t0_REV
Target140.10013.t1_FOR	Target140.10013.t1_REV
Target140.11001.t0_FOR	Target140.11001.t0_REV
Target140.11100.t1_FOR	Target140.11100.t1_REV
Target140.12231.t1_FOR	Target140.12231.t1_REV
Target140.12655.t0_FOR	Target140.12655.t0_REV
Target140.2564.t0_FOR	Target140.2564.t0_REV
Target140.3608.t1_FOR	Target140.3608.t1_REV
Target140.5057.t0_FOR	Target140.5057.t0_REV
Target140.6914.t1_FOR	Target140.6914.t1_REV
Target140.793.t1_FOR	Target140.793.t1_REV
Target140.9033.t0_FOR	Target140.9033.t0_REV
Target141.10188.t0_FOR	Target141.10188.t0_REV
Target141.11759.t1_FOR	Target141.11759.t1_REV
Target141.2596.t1_FOR	Target141.2596.t1_REV
Target141.2758.t0_FOR	Target141.2758.t0_REV
Target141.3844.t1_FOR	Target141.3844.t1_REV
Target141.467.t0_FOR	Target141.467.t0_REV
Target141.6321.t0_FOR	Target141.6321.t0_REV
Target141.8700.t1_FOR	Target141.8700.t1_REV
Target141_m1_FOR	Target141_m1_REV
Target142.11264.t1_FOR	Target142.11264.t1_REV
Target142.14824.t0_FOR	Target142.14824.t0_REV
Target142.15944.t1_FOR	Target142.15944.t1_REV
Target142.1714.t0_FOR	Target142.1714.t0_REV
Target142.18446.t0_FOR	Target142.18446.t0_REV
Target142.2169.t1_FOR	Target142.2169.t1_REV
Target142.3182.t0_FOR	Target142.3182.t0_REV
Target142.5555.t1_FOR	Target142.5555.t1_REV
Target142.8935.t0_FOR	Target142.8935.t0_REV
Target143.10836.t1_FOR	Target143.10836.t1_REV
Target143.13555.t0_FOR	Target143.13555.t0_REV
Target143.14593.t1_FOR	Target143.14593.t1_REV
Target143.15697.t0_FOR	Target143.15697.t0_REV
Target143.1625.t0_FOR	Target143.1625.t0_REV
Target143.1791.t0_FOR	Target143.1791.t0_REV
Target143.3181.t1_FOR	Target143.3181.t1_REV
Target143.52.t1_FOR	Target143.52.t1_REV
Target143.5512.t0_FOR	Target143.5512.t0_REV
Target143.6389.t1_FOR	Target143.6389.t1_REV
Target143.9331.t0_FOR	Target143.9331.t0_REV
Target144.11971.t1_FOR	Target144.11971.t1_REV
Target144.12976.t0_FOR	Target144.12976.t0_REV
Target144.13989.t1_FOR	Target144.13989.t1_REV
Target144.1423.t0_FOR	Target144.1423.t0_REV
Target144.16637.t0_FOR	Target144.16637.t0_REV
Target144.3925.t1_FOR	Target144.3925.t1_REV
Target144.493.t1_FOR	Target144.493.t1_REV
Target144.5422.t0_FOR	Target144.5422.t0_REV
Target144.7203.t1_FOR	Target144.7203.t1_REV
Target144.9563.t0_FOR	Target144.9563.t0_REV
Target145.10989.t1_FOR	Target145.10989.t1_REV
Target145.11986.t0_FOR	Target145.11986.t0_REV
Target145.13193.t1_FOR	Target145.13193.t1_REV
Target145.15172.t0_FOR	Target145.15172.t0_REV
Target145.17718.t1_FOR	Target145.17718.t1_REV
Target145.1973.t1_FOR	Target145.1973.t1_REV
Target145.20783.t0_FOR	Target145.20783.t0_REV
Target145.3496.t0_FOR	Target145.3496.t0_REV
Target145.6334.t1_FOR	Target145.6334.t1_REV
Target145.9010.t0_FOR	Target145.9010.t0_REV
Target146.10685.t0_FOR	Target146.10685.t0_REV
Target146.11312.t1_FOR	Target146.11312.t1_REV
Target146.12197.t0_FOR	Target146.12197.t0_REV
Target146.15046.t1_FOR	Target146.15046.t1_REV
Target146.2557.t0_FOR	Target146.2557.t0_REV
Target146.4053.t1_FOR	Target146.4053.t1_REV
Target146.6108.t0_FOR	Target146.6108.t0_REV
Target146.7673.t1_FOR	Target146.7673.t1_REV
Target146.901.t1_FOR	Target146.901.t1_REV
Target146.9210.t0_FOR	Target146.9210.t0_REV
Target146.9833.t1_FOR	Target146.9833.t1_REV
Target147.12487.t1_FOR	Target147.12487.t1_REV
Target147.13652.t0_FOR	Target147.13652.t0_REV
Target147.16082.t1_FOR	Target147.16082.t1_REV
Target147.18002.t0_FOR	Target147.18002.t0_REV
Target147.1806.t0_FOR	Target147.1806.t0_REV
Target147.20428.t1_FOR	Target147.20428.t1_REV
Target147.3990.t1_FOR	Target147.3990.t1_REV
Target147.5077.t0_FOR	Target147.5077.t0_REV
Target147.7096.t1_FOR	Target147.7096.t1_REV
Target147.8794.t0_FOR	Target147.8794.t0_REV
Target148.10227.t0_FOR	Target148.10227.t0_REV
Target148.10414.t1_FOR	Target148.10414.t1_REV
Target148.11533.t0_FOR	Target148.11533.t0_REV
Target148.1758.t1_FOR	Target148.1758.t1_REV
Target148.2750.t0_FOR	Target148.2750.t0_REV
Target148.416.t1_FOR	Target148.416.t1_REV
Target148.468.t0_FOR	Target148.468.t0_REV
Target148.5158.t1_FOR	Target148.5158.t1_REV
Target148.6566.t0_FOR	Target148.6566.t0_REV
Target148.7634.t1_FOR	Target148.7634.t1_REV
Target148.9464.t1_FOR	Target148.9464.t1_REV
Target148.9608.t0_FOR	Target148.9608.t0_REV
Target149.10313.t0_FOR	Target149.10313.t0_REV
Target149.11727.t1_FOR	Target149.11727.t1_REV
Target149.1344.t0_FOR	Target149.1344.t0_REV
Target149.15134.t0_FOR	Target149.15134.t0_REV
Target149.19078.t1_FOR	Target149.19078.t1_REV
Target149.2291.t1_FOR	Target149.2291.t1_REV
Target149.3454.t0_FOR	Target149.3454.t0_REV
Target149.3953.t1_FOR	Target149.3953.t1_REV
Target149.499.t1_FOR	Target149.499.t1_REV
Target149.5147.t0_FOR	Target149.5147.t0_REV
Target149.6896.t1_FOR	Target149.6896.t1_REV
Target15.11327.t0_FOR	Target15.11327.t0_REV
Target15.13248.t1_FOR	Target15.13248.t1_REV
Target15.1796.t0_FOR	Target15.1796.t0_REV
Target15.2975.t1_FOR	Target15.2975.t1_REV
Target15.5075.t0_FOR	Target15.5075.t0_REV
Target15.6414.t1_FOR	Target15.6414.t1_REV
Target15.7015.t0_FOR	Target15.7015.t0_REV
Target15.7558.t1_FOR	Target15.7558.t1_REV
Target15.8062.t0_FOR	Target15.8062.t0_REV
Target15.8779.t1_FOR	Target15.8779.t1_REV
Target150.11086.t1_FOR	Target150.11086.t1_REV
Target150.13457.t0_FOR	Target150.13457.t0_REV
Target150.14915.t1_FOR	Target150.14915.t1_REV
Target150.16725.t0_FOR	Target150.16725.t0_REV
Target150.20197.t1_FOR	Target150.20197.t1_REV
Target150.20877.t0_FOR	Target150.20877.t0_REV
Target150.22387.t1_FOR	Target150.22387.t1_REV
Target150.2371.t0_FOR	Target150.2371.t0_REV
Target150.6124.t1_FOR	Target150.6124.t1_REV
Target150.9232.t0_FOR	Target150.9232.t0_REV
Target151.1180.t0_FOR	Target151.1180.t0_REV
Target151.13002.t0_FOR	Target151.13002.t0_REV
Target151.14661.t0_FOR	Target151.14661.t0_REV
Target151.17247.t1_FOR	Target151.17247.t1_REV
Target151.2748.t1_FOR	Target151.2748.t1_REV
Target151.4307.t0_FOR	Target151.4307.t0_REV
Target151.5386.t1_FOR	Target151.5386.t1_REV
Target151.8064.t0_FOR	Target151.8064.t0_REV
Target151.9647.t1_FOR	Target151.9647.t1_REV
Target152.10726.t1_FOR	Target152.10726.t1_REV
Target152.12766.t0_FOR	Target152.12766.t0_REV
Target152.15103.t1_FOR	Target152.15103.t1_REV
Target152.16299.t0_FOR	Target152.16299.t0_REV
Target152.17723.t1_FOR	Target152.17723.t1_REV
Target152.19592.t0_FOR	Target152.19592.t0_REV
Target152.2135.t0_FOR	Target152.2135.t0_REV
Target152.21659.t1_FOR	Target152.21659.t1_REV
Target152.5073.t1_FOR	Target152.5073.t1_REV
Target152.8517.t0_FOR	Target152.8517.t0_REV
Target153.10386.t0_FOR	Target153.10386.t0_REV
Target153.11750.t1_FOR	Target153.11750.t1_REV
Target153.12872.t0_FOR	Target153.12872.t0_REV
Target153.13834.t1_FOR	Target153.13834.t1_REV
Target153.15297.t0_FOR	Target153.15297.t0_REV
Target153.1819.t0_FOR	Target153.1819.t0_REV
Target153.3854.t1_FOR	Target153.3854.t1_REV
Target153.4695.t0_FOR	Target153.4695.t0_REV
Target153.6838.t1_FOR	Target153.6838.t1_REV
Target153.7527.t0_FOR	Target153.7527.t0_REV
Target153.8955.t1_FOR	Target153.8955.t1_REV
Target154.10843.t0_FOR	Target154.10843.t0_REV
Target154.1305.t1_FOR	Target154.1305.t1_REV
Target154.13806.t1_FOR	Target154.13806.t1_REV
Target154.16084.t0_FOR	Target154.16084.t0_REV
Target154.18471.t1_FOR	Target154.18471.t1_REV
Target154.2384.t0_FOR	Target154.2384.t0_REV
Target154.4214.t1_FOR	Target154.4214.t1_REV
Target154.4878.t0_FOR	Target154.4878.t0_REV
Target154.6297.t1_FOR	Target154.6297.t1_REV
Target154.8265.t0_FOR	Target154.8265.t0_REV
Target154.9586.t1_FOR	Target154.9586.t1_REV
Target155.11522.t1_FOR	Target155.11522.t1_REV
Target155.13112.t0_FOR	Target155.13112.t0_REV
Target155.15368.t1_FOR	Target155.15368.t1_REV
Target155.17472.t0_FOR	Target155.17472.t0_REV
Target155.19070.t1_FOR	Target155.19070.t1_REV
Target155.19847.t0_FOR	Target155.19847.t0_REV
Target155.2185.t0_FOR	Target155.2185.t0_REV
Target155.22418.t1_FOR	Target155.22418.t1_REV
Target155.5556.t1_FOR	Target155.5556.t1_REV
Target155.8440.t0_FOR	Target155.8440.t0_REV
Target156.11388.t1_FOR	Target156.11388.t1_REV
Target156.11720.t0_FOR	Target156.11720.t0_REV
Target156.1196.t0_FOR	Target156.1196.t0_REV
Target156.13481.t1_FOR	Target156.13481.t1_REV
Target156.14739.t0_FOR	Target156.14739.t0_REV
Target156.17417.t1_FOR	Target156.17417.t1_REV
Target156.18260.t0_FOR	Target156.18260.t0_REV
Target156.2244.t1_FOR	Target156.2244.t1_REV
Target156.3630.t0_FOR	Target156.3630.t0_REV
Target156.5540.t1_FOR	Target156.5540.t1_REV
Target156.7549.t0_FOR	Target156.7549.t0_REV
Target157.11631.t1_FOR	Target157.11631.t1_REV
Target157.14470.t0_FOR	Target157.14470.t0_REV
Target157.1621.t1_FOR	Target157.1621.t1_REV
Target157.17147.t1_FOR	Target157.17147.t1_REV
Target157.3704.t0_FOR	Target157.3704.t0_REV
Target157.4400.t1_FOR	Target157.4400.t1_REV
Target157.5285.t0_FOR	Target157.5285.t0_REV
Target157.5644.t1_FOR	Target157.5644.t1_REV
Target157.6743.t1_FOR	Target157.6743.t1_REV
Target157.9528.t0_FOR	Target157.9528.t0_REV
Target157_m1_FOR	Target157_m1_REV
Target158.12185.t1_FOR	Target158.12185.t1_REV
Target158.1883.t1_FOR	Target158.1883.t1_REV
Target158.2366.t0_FOR	Target158.2366.t0_REV
Target158.3622.t1_FOR	Target158.3622.t1_REV
Target158.4608.t0_FOR	Target158.4608.t0_REV
Target158.5447.t1_FOR	Target158.5447.t1_REV
Target158.6674.t0_FOR	Target158.6674.t0_REV
Target158.7796.t1_FOR	Target158.7796.t1_REV
Target158.9456.t0_FOR	Target158.9456.t0_REV
Target158.991.t0_FOR	Target158.991.t0_REV
Target159.11239.t0_FOR	Target159.11239.t0_REV
Target159.14377.t1_FOR	Target159.14377.t1_REV
Target159.16740.t0_FOR	Target159.16740.t0_REV
Target159.18453.t1_FOR	Target159.18453.t1_REV
Target159.19675.t0_FOR	Target159.19675.t0_REV
Target159.21707.t1_FOR	Target159.21707.t1_REV
Target159.22312.t0_FOR	Target159.22312.t0_REV
Target159.2288.t0_FOR	Target159.2288.t0_REV
Target159.3253.t1_FOR	Target159.3253.t1_REV
Target159.5829.t0_FOR	Target159.5829.t0_REV
Target159.9319.t1_FOR	Target159.9319.t1_REV
Target15_m1_FOR	Target15_m1_REV
Target16.11467.t0_FOR	Target16.11467.t0_REV
Target16.13031.t1_FOR	Target16.13031.t1_REV
Target16.15075.t0_FOR	Target16.15075.t0_REV
Target16.1526.t0_FOR	Target16.1526.t0_REV
Target16.5688.t0_FOR	Target16.5688.t0_REV
Target16.7784.t1_FOR	Target16.7784.t1_REV
Target160.10390.t0_FOR	Target160.10390.t0_REV
Target160.13374.t1_FOR	Target160.13374.t1_REV
Target160.17544.t0_FOR	Target160.17544.t0_REV
Target160.20346.t1_FOR	Target160.20346.t1_REV
Target160.22189.t0_FOR	Target160.22189.t0_REV
Target160.2752.t1_FOR	Target160.2752.t1_REV
Target160.348.t1_FOR	Target160.348.t1_REV
Target160.4758.t0_FOR	Target160.4758.t0_REV
Target160.7071.t1_FOR	Target160.7071.t1_REV
Target160.774.t0_FOR	Target160.774.t0_REV
Target161.10804.t1_FOR	Target161.10804.t1_REV
Target161.13191.t0_FOR	Target161.13191.t0_REV
Target161.1368.t1_FOR	Target161.1368.t1_REV
Target161.14864.t1_FOR	Target161.14864.t1_REV
Target161.15128.t0_FOR	Target161.15128.t0_REV
Target161.16088.t1_FOR	Target161.16088.t1_REV
Target161.16615.t0_FOR	Target161.16615.t0_REV
Target161.19243.t1_FOR	Target161.19243.t1_REV
Target161.3731.t0_FOR	Target161.3731.t0_REV
Target161.5800.t1_FOR	Target161.5800.t1_REV
Target161.9176.t0_FOR	Target161.9176.t0_REV
Target162.11477.t0_FOR	Target162.11477.t0_REV
Target162.14841.t1_FOR	Target162.14841.t1_REV
Target162.16883.t0_FOR	Target162.16883.t0_REV
Target162.17769.t1_FOR	Target162.17769.t1_REV
Target162.1873.t0_FOR	Target162.1873.t0_REV
Target162.19477.t0_FOR	Target162.19477.t0_REV
Target162.20565.t1_FOR	Target162.20565.t1_REV
Target162.4478.t1_FOR	Target162.4478.t1_REV
Target162.6503.t0_FOR	Target162.6503.t0_REV
Target162.8021.t1_FOR	Target162.8021.t1_REV
Target163.12060.t1_FOR	Target163.12060.t1_REV
Target163.13356.t0_FOR	Target163.13356.t0_REV
Target163.16657.t1_FOR	Target163.16657.t1_REV
Target163.20244.t0_FOR	Target163.20244.t0_REV
Target163.22812.t1_FOR	Target163.22812.t1_REV
Target163.25399.t0_FOR	Target163.25399.t0_REV
Target163.2656.t0_FOR	Target163.2656.t0_REV
Target163.28479.t1_FOR	Target163.28479.t1_REV
Target163.6237.t1_FOR	Target163.6237.t1_REV
Target163.9533.t0_FOR	Target163.9533.t0_REV
Target164.1577.t0_FOR	Target164.1577.t0_REV
Target164.4790.t1_FOR	Target164.4790.t1_REV
Target164.6314.t0_FOR	Target164.6314.t0_REV
Target164.6869.t1_FOR	Target164.6869.t1_REV
Target164.7554.t0_FOR	Target164.7554.t0_REV
Target164.7978.t1_FOR	Target164.7978.t1_REV
Target164.8222.t0_FOR	Target164.8222.t0_REV
Target164.8633.t1_FOR	Target164.8633.t1_REV
Target164.8887.t0_FOR	Target164.8887.t0_REV
Target164.9333.t1_FOR	Target164.9333.t1_REV
Target164_m1_FOR	Target164_m1_REV
Target164_m2_FOR	Target164_m2_REV
Target165.10413.t1_FOR	Target165.10413.t1_REV
Target165.11898.t0_FOR	Target165.11898.t0_REV
Target165.11958.t1_FOR	Target165.11958.t1_REV
Target165.12740.t0_FOR	Target165.12740.t0_REV
Target165.2572.t0_FOR	Target165.2572.t0_REV
Target165.4286.t1_FOR	Target165.4286.t1_REV
Target165.5483.t0_FOR	Target165.5483.t0_REV
Target165.6590.t1_FOR	Target165.6590.t1_REV
Target165.9165.t0_FOR	Target165.9165.t0_REV
Target166.12273.t1_FOR	Target166.12273.t1_REV
Target166.1379.t1_FOR	Target166.1379.t1_REV
Target166.14465.t0_FOR	Target166.14465.t0_REV
Target166.17693.t1_FOR	Target166.17693.t1_REV
Target166.20005.t0_FOR	Target166.20005.t0_REV
Target166.2005.t0_FOR	Target166.2005.t0_REV
Target166.23005.t1_FOR	Target166.23005.t1_REV
Target166.2712.t1_FOR	Target166.2712.t1_REV
Target166.3703.t0_FOR	Target166.3703.t0_REV
Target166.6425.t1_FOR	Target166.6425.t1_REV
Target166.9459.t0_FOR	Target166.9459.t0_REV
Target167.10757.t1_FOR	Target167.10757.t1_REV
Target167.13351.t0_FOR	Target167.13351.t0_REV
Target167.15486.t1_FOR	Target167.15486.t1_REV
Target167.17352.t0_FOR	Target167.17352.t0_REV
Target167.17640.t1_FOR	Target167.17640.t1_REV
Target167.18250.t0_FOR	Target167.18250.t0_REV
Target167.2228.t0_FOR	Target167.2228.t0_REV
Target167.5495.t1_FOR	Target167.5495.t1_REV
Target167.6107.t0_FOR	Target167.6107.t0_REV
Target167.7514.t1_FOR	Target167.7514.t1_REV
Target167.8806.t0_FOR	Target167.8806.t0_REV
Target168.11113.t0_FOR	Target168.11113.t0_REV
Target168.14935.t1_FOR	Target168.14935.t1_REV
Target168.1601.t0_FOR	Target168.1601.t0_REV
Target168.17951.t0_FOR	Target168.17951.t0_REV
Target168.2779.t1_FOR	Target168.2779.t1_REV
Target168.4332.t0_FOR	Target168.4332.t0_REV
Target168.5947.t1_FOR	Target168.5947.t1_REV
Target168.6612.t0_FOR	Target168.6612.t0_REV
Target168.757.t1_FOR	Target168.757.t1_REV
Target168.8875.t1_FOR	Target168.8875.t1_REV
Target169.10602.t1_FOR	Target169.10602.t1_REV
Target169.1262.t1_FOR	Target169.1262.t1_REV
Target169.14105.t0_FOR	Target169.14105.t0_REV
Target169.14301.t1_FOR	Target169.14301.t1_REV
Target169.18209.t0_FOR	Target169.18209.t0_REV
Target169.19099.t1_FOR	Target169.19099.t1_REV
Target169.4126.t0_FOR	Target169.4126.t0_REV
Target169.5000.t1_FOR	Target169.5000.t1_REV
Target169.6201.t0_FOR	Target169.6201.t0_REV
Target169.6368.t1_FOR	Target169.6368.t1_REV
Target169.9601.t0_FOR	Target169.9601.t0_REV
Target16_m1_FOR	Target16_m1_REV
Target16_m2_FOR	Target16_m2_REV
Target17.10118.t0_FOR	Target17.10118.t0_REV
Target17.11368.t1_FOR	Target17.11368.t1_REV
Target17.12227.t0_FOR	Target17.12227.t0_REV
Target17.1474.t1_FOR	Target17.1474.t1_REV
Target17.14800.t1_FOR	Target17.14800.t1_REV
Target17.17238.t0_FOR	Target17.17238.t0_REV
Target17.3200.t0_FOR	Target17.3200.t0_REV
Target17.4671.t1_FOR	Target17.4671.t1_REV
Target17.6955.t0_FOR	Target17.6955.t0_REV
Target17.9084.t1_FOR	Target17.9084.t1_REV
Target170.3487.t1_FOR	Target170.3487.t1_REV
Target170.4111.t0_FOR	Target170.4111.t0_REV
Target170.4671.t1_FOR	Target170.4671.t1_REV
Target170.5008.t0_FOR	Target170.5008.t0_REV
Target170.646.t0_FOR	Target170.646.t0_REV
Target170.6477.t1_FOR	Target170.6477.t1_REV
Target170.8045.t0_FOR	Target170.8045.t0_REV
Target170.8898.t1_FOR	Target170.8898.t1_REV
Target170.9243.t0_FOR	Target170.9243.t0_REV
Target170.9868.t1_FOR	Target170.9868.t1_REV
Target170_m1_FOR	Target170_m1_REV
Target170_m2_FOR	Target170_m2_REV
Target171.11099.t0_FOR	Target171.11099.t0_REV
Target171.12631.t1_FOR	Target171.12631.t1_REV
Target171.15298.t0_FOR	Target171.15298.t0_REV
Target171.15511.t1_FOR	Target171.15511.t1_REV
Target171.2070.t1_FOR	Target171.2070.t1_REV
Target171.2815.t0_FOR	Target171.2815.t0_REV
Target171.4545.t1_FOR	Target171.4545.t1_REV
Target171.7269.t0_FOR	Target171.7269.t0_REV
Target171.9521.t1_FOR	Target171.9521.t1_REV
Target172.10882.t0_FOR	Target172.10882.t0_REV
Target172.1114.t1_FOR	Target172.1114.t1_REV
Target172.13980.t1_FOR	Target172.13980.t1_REV
Target172.17102.t0_FOR	Target172.17102.t0_REV
Target172.20517.t1_FOR	Target172.20517.t1_REV
Target172.23601.t0_FOR	Target172.23601.t0_REV
Target172.25742.t1_FOR	Target172.25742.t1_REV
Target172.292.t0_FOR	Target172.292.t0_REV
Target172.4502.t0_FOR	Target172.4502.t0_REV
Target172.8203.t1_FOR	Target172.8203.t1_REV
Target173.10940.t1_FOR	Target173.10940.t1_REV
Target173.13728.t0_FOR	Target173.13728.t0_REV
Target173.15675.t1_FOR	Target173.15675.t1_REV
Target173.18257.t1_FOR	Target173.18257.t1_REV
Target173.18308.t0_FOR	Target173.18308.t0_REV
Target173.2532.t0_FOR	Target173.2532.t0_REV
Target173.5092.t1_FOR	Target173.5092.t1_REV
Target173.5390.t0_FOR	Target173.5390.t0_REV
Target173.6047.t1_FOR	Target173.6047.t1_REV
Target173.9509.t0_FOR	Target173.9509.t0_REV
Target174.11940.t0_FOR	Target174.11940.t0_REV
Target174.13462.t1_FOR	Target174.13462.t1_REV
Target174.16379.t0_FOR	Target174.16379.t0_REV
Target174.1684.t0_FOR	Target174.1684.t0_REV
Target174.18009.t1_FOR	Target174.18009.t1_REV
Target174.19311.t0_FOR	Target174.19311.t0_REV
Target174.3806.t1_FOR	Target174.3806.t1_REV
Target174.6160.t0_FOR	Target174.6160.t0_REV
Target174.8108.t1_FOR	Target174.8108.t1_REV
Target174.9014.t0_FOR	Target174.9014.t0_REV
Target174.9111.t1_FOR	Target174.9111.t1_REV
Target175.12944.t1_FOR	Target175.12944.t1_REV
Target175.2877.t1_FOR	Target175.2877.t1_REV
Target175.320.t1_FOR	Target175.320.t1_REV
Target175.4519.t0_FOR	Target175.4519.t0_REV
Target175.5158.t1_FOR	Target175.5158.t1_REV
Target175.5364.t0_FOR	Target175.5364.t0_REV
Target175.6728.t1_FOR	Target175.6728.t1_REV
Target175.9460.t0_FOR	Target175.9460.t0_REV
Target175.963.t0_FOR	Target175.963.t0_REV
Target175_m1_FOR	Target175_m1_REV
Target176.10300.t0_FOR	Target176.10300.t0_REV
Target176.13699.t1_FOR	Target176.13699.t1_REV
Target176.16488.t0_FOR	Target176.16488.t0_REV
Target176.17094.t1_FOR	Target176.17094.t1_REV
Target176.18716.t0_FOR	Target176.18716.t0_REV
Target176.19723.t1_FOR	Target176.19723.t1_REV
Target176.20842.t0_FOR	Target176.20842.t0_REV
Target176.2518.t0_FOR	Target176.2518.t0_REV
Target176.5208.t1_FOR	Target176.5208.t1_REV
Target176.6904.t0_FOR	Target176.6904.t0_REV
Target176.8281.t1_FOR	Target176.8281.t1_REV
Target177.10067.t0_FOR	Target177.10067.t0_REV
Target177.12931.t1_FOR	Target177.12931.t1_REV
Target177.14211.t0_FOR	Target177.14211.t0_REV
Target177.15252.t1_FOR	Target177.15252.t1_REV
Target177.16767.t0_FOR	Target177.16767.t0_REV
Target177.3667.t1_FOR	Target177.3667.t1_REV
Target177.5404.t0_FOR	Target177.5404.t0_REV
Target177.717.t1_FOR	Target177.717.t1_REV
Target177.7882.t1_FOR	Target177.7882.t1_REV
Target178.10381.t1_FOR	Target178.10381.t1_REV
Target178.12266.t0_FOR	Target178.12266.t0_REV
Target178.13701.t1_FOR	Target178.13701.t1_REV
Target178.15.t1_FOR	Target178.15.t1_REV
Target178.15011.t0_FOR	Target178.15011.t0_REV
Target178.15736.t0_FOR	Target178.15736.t0_REV
Target178.1611.t1_FOR	Target178.1611.t1_REV
Target178.3361.t0_FOR	Target178.3361.t0_REV
Target178.5388.t1_FOR	Target178.5388.t1_REV
Target178.8289.t0_FOR	Target178.8289.t0_REV
Target178.861.t0_FOR	Target178.861.t0_REV
Target179.10448.t0_FOR	Target179.10448.t0_REV
Target179.107.t1_FOR	Target179.107.t1_REV
Target179.1231.t0_FOR	Target179.1231.t0_REV
Target179.12430.t1_FOR	Target179.12430.t1_REV
Target179.14650.t0_FOR	Target179.14650.t0_REV
Target179.17247.t1_FOR	Target179.17247.t1_REV
Target179.2048.t1_FOR	Target179.2048.t1_REV
Target179.3036.t0_FOR	Target179.3036.t0_REV
Target179.5267.t1_FOR	Target179.5267.t1_REV
Target179.5903.t0_FOR	Target179.5903.t0_REV
Target179.8252.t1_FOR	Target179.8252.t1_REV
Target18.11451.t1_FOR	Target18.11451.t1_REV
Target18.11491.t0_FOR	Target18.11491.t0_REV
Target18.1209.t1_FOR	Target18.1209.t1_REV
Target18.2852.t0_FOR	Target18.2852.t0_REV
Target18.4224.t1_FOR	Target18.4224.t1_REV
Target18.4442.t0_FOR	Target18.4442.t0_REV
Target18.5323.t1_FOR	Target18.5323.t1_REV
Target18.6264.t0_FOR	Target18.6264.t0_REV
Target18.8572.t1_FOR	Target18.8572.t1_REV
Target18.9556.t0_FOR	Target18.9556.t0_REV
Target180.11244.t0_FOR	Target180.11244.t0_REV
Target180.13001.t1_FOR	Target180.13001.t1_REV
Target180.1381.t0_FOR	Target180.1381.t0_REV
Target180.14722.t0_FOR	Target180.14722.t0_REV
Target180.15570.t1_FOR	Target180.15570.t1_REV
Target180.2305.t1_FOR	Target180.2305.t1_REV
Target180.3287.t0_FOR	Target180.3287.t0_REV
Target180.4819.t1_FOR	Target180.4819.t1_REV
Target180.7011.t0_FOR	Target180.7011.t0_REV
Target180.8611.t1_FOR	Target180.8611.t1_REV
Target181.13551.t0_FOR	Target181.13551.t0_REV
